country,date,source,generation_gwh
United Kingdom,2024-04-01T00:00:00Z,Biomass,1592.0578333333333
United Kingdom,2024-04-01T00:00:00Z,Gas,3937.352083333333
United Kingdom,2024-04-01T00:00:00Z,Hydro,452.33966666666663
United Kingdom,2024-04-01T00:00:00Z,Nuclear,3703.81825
United Kingdom,2024-04-01T00:00:00Z,Solar,1356.3903771788332
United Kingdom,2024-04-01T00:00:00Z,Wind,6341.073083333333
United Kingdom,2024-05-01T00:00:00Z,Biomass,1529.3123333333333
United Kingdom,2024-05-01T00:00:00Z,Gas,5419.80425
United Kingdom,2024-05-01T00:00:00Z,Hydro,311.07849999999996
United Kingdom,2024-05-01T00:00:00Z,Nuclear,3618.664083333333
United Kingdom,2024-05-01T00:00:00Z,Solar,1629.2984039391665
United Kingdom,2024-05-01T00:00:00Z,Wind,3203.3941666666665
United Kingdom,2024-06-01T00:00:00Z,Biomass,735.4141666666667
United Kingdom,2024-06-01T00:00:00Z,Gas,2020.59
United Kingdom,2024-06-01T00:00:00Z,Hydro,192.12874999999997
United Kingdom,2024-06-01T00:00:00Z,Nuclear,3370.5283333333336
United Kingdom,2024-06-01T00:00:00Z,Solar,1901.8795990095
United Kingdom,2024-06-01T00:00:00Z,Wind,6163.9508333333315
United Kingdom,2024-07-01T00:00:00Z,Biomass,1380.00075
United Kingdom,2024-07-01T00:00:00Z,Gas,4557.409333333333
United Kingdom,2024-07-01T00:00:00Z,Hydro,229.93041666666664
United Kingdom,2024-07-01T00:00:00Z,Nuclear,3287.10925
United Kingdom,2024-07-01T00:00:00Z,Solar,1737.6539757283333
United Kingdom,2024-07-01T00:00:00Z,Wind,3690.929833333333
